PDB ID,Chain ID,Macromolecule Name,Source,PFAM Acc [Res Range],Pfam ID,Pfam Description
"4WQF","BT","30S ribosomal protein S20","Thermus thermophilus","PF01649 [11-88]","Ribosomal_S20p","Ribosomal protein S20"
"4WQF","BU","30S ribosomal protein Thx","Thermus thermophilus","PF17070 [2-24]","Thx","30S ribosomal protein Thx"
"4WQF","BV","mRNA","synthetic construct","","",""
"4WQF","BW","P-site tRNA","Escherichia coli","","",""
"4WQF","BY","P-site tRNA","Escherichia coli","","",""
"4WQF","BZ","50S ribosomal protein L9,Elongation factor G","Thermus thermophilus","PF01281 [-66--20], PF03144 [323-389], PF03764 [479-597], PF00009 [10-282], PF14492 [404-478], PF00679 [600-686]","Ribosomal_L9_N, GTP_EFTU_D2, EFG_IV, GTP_EFTU, EFG_II, EFG_C","Ribosomal protein L9, N-terminal domain, Elongation factor Tu domain 2, Elongation factor G, domain IV, Elongation factor Tu GTP binding domain, Elongation Factor G, domain II, Elongation factor G C-terminus"
"4WQF","C0","50S ribosomal protein L27","Thermus thermophilus","","",""
"4WQF","C1","50S ribosomal protein L28","Thermus thermophilus","","",""
"4WQF","C2","50S ribosomal protein L29","Thermus thermophilus","","",""
"4WQF","C3","50S ribosomal protein L30","Thermus thermophilus","","",""
"4WQF","C4","50S ribosomal protein L31","Thermus thermophilus","","",""
"4WQF","C5","50S ribosomal protein L32","Thermus thermophilus","","",""
"4WQF","C6","50S ribosomal protein L33","Thermus thermophilus","","",""
"4WQF","C7","50S ribosomal protein L34","Thermus thermophilus","","",""
"4WQF","C8","50S ribosomal protein L35","Thermus thermophilus","","",""
"4WQF","C9","50S ribosomal protein L36","Thermus thermophilus","","",""
"4WQF","CA","23S Ribosomal RNA","Thermus thermophilus","","",""
"4WQF","CB","5S Ribosomal RNA","Thermus thermophilus","","",""
"4WQF","CC","50S ribosomal protein L1","Thermus thermophilus","","",""
"4WQF","CD","50S ribosomal protein L2","Thermus thermophilus","","",""
"4WQF","CE","50S ribosomal protein L3","Thermus thermophilus","","",""
"4WQF","CF","50S ribosomal protein L4","Thermus thermophilus","","",""
"4WQF","CG","50S ribosomal protein L5","Thermus thermophilus","","",""
"4WQF","CH","50S ribosomal protein L6","Thermus thermophilus","","",""
"4WQF","CK","50S ribosomal protein L10","Thermus thermophilus","","",""
"4WQF","CL","50S ribosomal protein L11","Thermus thermophilus","","",""
"4WQF","CN","50S ribosomal protein L13","Thermus thermophilus","","",""
"4WQF","CO","50S ribosomal protein L14","Thermus thermophilus","","",""
"4WQF","CP","50S ribosomal protein L15","Thermus thermophilus","","",""
"4WQF","CQ","50S ribosomal protein L16","Thermus thermophilus","","",""
"4WQF","CR","50S ribosomal protein L17","Thermus thermophilus","","",""
"4WQF","CS","50S ribosomal protein L18","Thermus thermophilus","","",""
"4WQF","CT","50S ribosomal protein L19","Thermus thermophilus","","",""
"4WQF","CU","50S ribosomal protein L20","Thermus thermophilus","","",""
"4WQF","CV","50S ribosomal protein L21","Thermus thermophilus","","",""
"4WQF","CW","50S ribosomal protein L22","Thermus thermophilus","","",""
"4WQF","CX","50S ribosomal protein L23","Thermus thermophilus","","",""
"4WQF","CY","50S ribosomal protein L24","Thermus thermophilus","","",""
"4WQF","CZ","50S ribosomal protein L25","Thermus thermophilus","","",""
"4WQF","DA","16S Ribosomal RNA","Thermus thermophilus","","",""
"4WQF","DB","30S ribosomal protein S2","Thermus thermophilus","","",""
"4WQF","DC","30S ribosomal protein S3","Thermus thermophilus","","",""
"4WQF","DD","30S ribosomal protein S4","Thermus thermophilus","","",""
"4WQF","DE","30S ribosomal protein S5","Thermus thermophilus","","",""
"4WQF","DF","30S ribosomal protein S6","Thermus thermophilus","","",""
"4WQF","DG","30S ribosomal protein S7","Thermus thermophilus","","",""
"4WQF","DH","30S ribosomal protein S8","Thermus thermophilus","","",""
"4WQF","DI","30S ribosomal protein S9","Thermus thermophilus","","",""
"4WQF","DJ","30S ribosomal protein S10","Thermus thermophilus","","",""
"4WQF","DK","30S ribosomal protein S11","Thermus thermophilus","","",""
"4WQF","DL","30S ribosomal protein S12","Thermus thermophilus","","",""
"4WQF","DM","30S ribosomal protein S13","Thermus thermophilus","","",""
"4WQF","DN","30S ribosomal protein S14 type Z","Thermus thermophilus","","",""
"4WQF","DO","30S ribosomal protein S15","Thermus thermophilus","","",""
"4WQF","DP","30S ribosomal protein S16","Thermus thermophilus","","",""
"4WQF","DQ","30S ribosomal protein S17","Thermus thermophilus","","",""
"4WQF","DR","30S ribosomal protein S18","Thermus thermophilus","","",""
"4WQF","DS","30S ribosomal protein S19","Thermus thermophilus","","",""
"4WQF","DT","30S ribosomal protein S20","Thermus thermophilus","","",""
"4WQF","DU","30S ribosomal protein Thx","Thermus thermophilus","","",""
"4WQF","DV","mRNA","synthetic construct","","",""
"4WQF","DW","P-site tRNA","Escherichia coli","","",""
"4WQF","DY","P-site tRNA","Escherichia coli","","",""
"4WQF","DZ","50S ribosomal protein L9,Elongation factor G","Thermus thermophilus","","",""
"4WQL","A","2''-aminoglycoside nucleotidyltransferase","Klebsiella pneumoniae","PF10706 [3-174]","Aminoglyc_resit","Aminoglycoside-2''-adenylyltransferase"
"4WRY","A","Uracil-DNA glycosylase","Mycobacterium tuberculosis","PF03167 [55-213]","UDG","Uracil DNA glycosylase superfamily"
"4WRZ","A","Uracil-DNA glycosylase","Mycobacterium tuberculosis","PF03167 [55-213]","UDG","Uracil DNA glycosylase superfamily"
"4WS0","A","Uracil-DNA glycosylase","Mycobacterium tuberculosis","PF03167 [55-213]","UDG","Uracil DNA glycosylase superfamily"
"4WS1","A","Uracil-DNA glycosylase","Mycobacterium tuberculosis","PF03167 [55-213]","UDG","Uracil DNA glycosylase superfamily"
"4WW7","A","EKC/KEOPS complex subunit BUD32","Saccharomyces cerevisiae","PF06293 [72-209]","Kdo","Lipopolysaccharide kinase (Kdo/WaaP) family"
"4WW7","B","EKC/KEOPS complex subunit CGI121","Saccharomyces cerevisiae","PF08617 [19-179]","CGI-121","Kinase binding protein CGI-121"
"4WZM","A","RNA dependent RNA polymerase","Foot-and-mouth disease virus","PF00680 [13-458]","RdRP_1","RNA dependent RNA polymerase"
"4WZM","B","RNA template","synthetic construct","","",""
"4WZM","C","RNA primer","synthetic construct","","",""
"4X1F","A","Nuclear receptor subfamily 1 group I member 2","Homo sapiens","PF00104 [242-411]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"4X1G","A","Nuclear receptor subfamily 1 group I member 2","Homo sapiens","PF00104 [242-411]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"4X1I","A","Tubulin alpha chain","Ovis aries","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"4X1I","B","Tubulin beta chain","Ovis aries","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"4X1I","C","Tubulin alpha chain","Ovis aries","","",""
"4X1I","D","Tubulin beta chain","Ovis aries","","",""
"4X1I","E","Stathmin-4","Rattus norvegicus","PF00836 [9-139]","Stathmin","Stathmin family"
"4X1K","A","Tubulin alpha chain","Ovis aries","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"4X1K","B","Tubulin beta chain","Ovis aries","PF00091 [3-213], PF03953 [263-391]","Tubulin, Tubulin_C","Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain"
"4X1K","C","Tubulin alpha chain","Ovis aries","","",""
"4X1K","D","Tubulin beta chain","Ovis aries","","",""
"4X1K","E","Stathmin-4","Rattus norvegicus","PF00836 [9-139]","Stathmin","Stathmin family"
"4X1Y","A","Tubulin alpha chain","Ovis aries","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"4X1Y","B","Tubulin beta chain","Ovis aries","PF03953 [263-391], PF00091 [3-213]","Tubulin_C, Tubulin","Tubulin C-terminal domain, Tubulin/FtsZ family, GTPase domain"
"4X1Y","C","Tubulin alpha chain","Ovis aries","","",""
"4X1Y","D","Tubulin beta chain","Ovis aries","","",""
"4X1Y","E","Stathmin-4","Rattus norvegicus","PF00836 [9-139]","Stathmin","Stathmin family"
"4X20","A","Tubulin alpha chain","Ovis aries","PF00091 [3-213], PF03953 [263-391]","Tubulin, Tubulin_C","Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain"
"4X20","B","Tubulin beta chain","Ovis aries","PF00091 [3-213], PF03953 [263-391]","Tubulin, Tubulin_C","Tubulin/FtsZ family, GTPase domain, Tubulin C-terminal domain"
"4X20","C","Tubulin alpha chain","Ovis aries","","",""
"4X20","D","Tubulin beta chain","Ovis aries","","",""
"4X20","E","Stathmin-4","Rattus norvegicus","PF00836 [9-139]","Stathmin","Stathmin family"
"4X30","A","Thyroxine-binding globulin","Homo sapiens","PF00079 [26-392]","Serpin","Serpin (serine protease inhibitor)"
"4X3M","A","RNA 2'-O ribose methyltransferase","Thermus thermophilus","PF00588 [110-248]","SpoU_methylase","SpoU rRNA Methylase family"
"4X3M","B","RNA 2'-O ribose methyltransferase","Thermus thermophilus","","",""
"4X3U","A","Chromobox protein homolog 7","Mus musculus","PF00385 [11-60]","Chromo","Chromo (CHRromatin Organisation MOdifier) domain"
"4X3U","B","Chromobox protein homolog 7","Mus musculus","","",""
"4X5F","A","Dihydrofolate reductase","Escherichia coli","PF00186 [1-158]","DHFR_1","Dihydrofolate reductase"
"4X5F","B","Dihydrofolate reductase","Escherichia coli","","",""
"4X5G","A","Dihydrofolate reductase","Escherichia coli","PF00186 [1-158]","DHFR_1","Dihydrofolate reductase"
"4X5G","B","Dihydrofolate reductase","Escherichia coli","","",""
"4X5H","A","Dihydrofolate reductase","Escherichia coli","PF00186 [1-158]","DHFR_1","Dihydrofolate reductase"
"4X5I","A","Dihydrofolate reductase","Escherichia coli","PF00186 [1-158]","DHFR_1","Dihydrofolate reductase"
"4X5J","A","Dihydrofolate reductase","Escherichia coli","PF00186 [1-158]","DHFR_1","Dihydrofolate reductase"
"4X5S","A","Carbonic anhydrase (Carbonate dehydratase)","Sulfurihydrogenibium azorense","PF00194 [2-223]","Carb_anhydrase","Eukaryotic-type carbonic anhydrase"
"4X5S","B","Carbonic anhydrase (Carbonate dehydratase)","Sulfurihydrogenibium azorense","","",""
"4X61","A","Protein arginine N-methyltransferase 5","Homo sapiens","PF05185 [297-464], PF17285 [37-290], PF17286 [467-635]","PRMT5, PRMT5_TIM, PRMT5_C","PRMT5 arginine-N-methyltransferase, PRMT5 TIM barrel domain, PRMT5 oligomerisation domain"
"4X61","B","Methylosome protein 50","Homo sapiens","PF00400 [160-196]","WD40","WD domain, G-beta repeat"
"4XDQ","A","Glycoside hydrolase family protein","Mycolicibacterium thermoresistibile","PF00722 [70-204]","Glyco_hydro_16","Glycosyl hydrolases family 16"
"4XDR","A","FAD:protein FMN transferase","Treponema pallidum","PF02424 [18-312]","ApbE","ApbE family"
"4XDT","A","FAD:protein FMN transferase","Treponema pallidum","PF02424 [18-312]","ApbE","ApbE family"
"4XE0","A","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","Mus musculus","PF00794 [187-280], PF00613 [511-682], PF00792 [339-445], PF00454 [774-990]","PI3K_rbd, PI3Ka, PI3K_C2, PI3_PI4_kinase","PI3-kinase family, ras-binding domain, Phosphoinositide 3-kinase family, accessory domain (PIK domain), Phosphoinositide 3-kinase C2, Phosphatidylinositol 3- and 4-kinase"
"4XE3","A","Cytochrome P-450","Streptomyces antibioticus","PF00067 [47-377]","p450","Cytochrome P450"
"4XE3","B","Cytochrome P-450","Streptomyces antibioticus","","",""
"4XE5","A","Sodium/potassium-transporting ATPase subunit alpha-1","Bos taurus","PF00122 [162-352], PF00702 [682-727], PF00690 [42-109], PF13246 [425-519], PF00689 [797-1006]","E1-E2_ATPase, Hydrolase, Cation_ATPase_N, Cation_ATPase, Cation_ATPase_C","E1-E2 ATPase, haloacid dehalogenase-like hydrolase, Cation transporter/ATPase, N-terminus, Cation transport ATPase (P-type), Cation transporting ATPase, C-terminus"
"4XE5","B","Sodium/potassium-transporting ATPase subunit beta","Bos taurus","PF00287 [19-296]","Na_K-ATPase","Sodium / potassium ATPase beta chain"
"4XE5","G","Sodium/potassium-transporting ATPase subunit gamma","Bos taurus","PF02038 [5-36]","ATP1G1_PLM_MAT8","ATP1G1/PLM/MAT8 family"
"4XEY","A","Tyrosine-protein kinase ABL1","Homo sapiens","PF07714 [261-511]","Pkinase_Tyr","Protein tyrosine kinase"
"4XEY","B","Tyrosine-protein kinase ABL1","Homo sapiens","","",""
"4XI3","A","Estrogen receptor","Homo sapiens","PF00104 [341-530]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"4XI3","B","Estrogen receptor","Homo sapiens","","",""
"4XI3","C","Estrogen receptor","Homo sapiens","","",""
"4XI3","D","Estrogen receptor","Homo sapiens","","",""
"4XIA","A","D-XYLOSE ISOMERASE","Arthrobacter sp. NRRL B3728","PF01261 [41-264]","AP_endonuc_2","Xylose isomerase-like TIM barrel"
"4XIA","B","D-XYLOSE ISOMERASE","Arthrobacter sp. NRRL B3728","","",""
"4XIW","A","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","PF00194 [75-308]","Carb_anhydrase","Eukaryotic-type carbonic anhydrase"
"4XIW","B","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","C","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","D","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","E","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","F","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","G","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XIW","H","Carbonic anhydrase, alpha type","Chlamydomonas reinhardtii","","",""
"4XJ7","A","5'/3'-nucleotidase SurE","Salmonella enterica","PF01975 [3-180]","SurE","Survival protein SurE"
"4XJ7","B","5'/3'-nucleotidase SurE","Salmonella enterica","","",""
"4XJ7","C","5'/3'-nucleotidase SurE","Salmonella enterica","","",""
"4XJ7","D","5'/3'-nucleotidase SurE","Salmonella enterica","","",""
"4XJE","A","AadB","Pseudomonas aeruginosa","PF10706 [2-174]","Aminoglyc_resit","Aminoglycoside-2''-adenylyltransferase"
"4XK8","1","Chlorophyll a-b binding protein 6, chloroplastic","Arabidopsis thaliana","PF00504 [44-198]","Chloroa_b-bind","Chlorophyll A-B binding protein"
"4XK8","2","Type II chlorophyll a/b binding protein from photosystem I","Pisum sativum","PF00504 [63-229]","Chloroa_b-bind","Chlorophyll A-B binding protein"
"4XK8","3","Chlorophyll a-b binding protein 3, chloroplastic","Pisum sativum","PF00504 [60-238]","Chloroa_b-bind","Chlorophyll A-B binding protein"
"4XK8","4","Chlorophyll a-b binding protein P4, chloroplastic","Pisum sativum","PF00504 [63-222]","Chloroa_b-bind","Chlorophyll A-B binding protein"
"4XK8","6","Chlorophyll a-b binding protein 6, chloroplastic","Arabidopsis thaliana","","",""
"4XK8","7","Type II chlorophyll a/b binding protein from photosystem I","Pisum sativum","","",""
"4XK8","8","Chlorophyll a-b binding protein 3, chloroplastic","Pisum sativum","","",""
"4XK8","9","Chlorophyll a-b binding protein P4, chloroplastic","Pisum sativum","","",""
"4XK8","A","Photosystem I P700 chlorophyll a apoprotein A1","Pisum sativum","PF00223 [40-752]","PsaA_PsaB","Photosystem I psaA/psaB protein"
"4XK8","B","Photosystem I P700 chlorophyll a apoprotein A2","Pisum sativum","PF00223 [8-727]","PsaA_PsaB","Photosystem I psaA/psaB protein"
"4XK8","C","Photosystem I iron-sulfur center","Pisum sativum","PF14697 [9-61]","Fer4_21","4Fe-4S dicluster domain"
"4XK8","D","Uncharacterized protein","Glycine max","PF02531 [78-208]","PsaD","PsaD"
"4XK8","E","Putative uncharacterized protein","Pisum sativum","PF02427 [4-63]","PSI_PsaE","Photosystem I reaction centre subunit IV / PsaE"
"4XK8","F","Photosystem I reaction center subunit III, chloroplastic","Spinacia oleracea","PF02507 [77-226]","PSI_PsaF","Photosystem I reaction centre subunit III"
"4XK8","G","Photosystem I reaction center subunit V, chloroplastic","Spinacia oleracea","PF01241 [3-93]","PSI_PSAK","Photosystem I psaG / psaK"
"4XK8","H","Putative uncharacterized protein","Glycine max","PF03244 [55-144]","PSI_PsaH","Photosystem I reaction centre subunit VI"
"4XK8","I","Photosystem I reaction center subunit VIII","Pisum sativum","PF00796 [4-28]","PSI_8","Photosystem I reaction centre subunit VIII"
"4XK8","J","Photosystem I reaction center subunit IX","Phaseolus vulgaris","PF01701 [1-37]","PSI_PsaJ","Photosystem I reaction centre subunit IX / PsaJ"
"4XK8","K","Photosystem I reaction center subunit X psaK","Pisum sativum","PF01241 [7-78]","PSI_PSAK","Photosystem I psaG / psaK"
"4XK8","L","Putative uncharacterized protein","Pisum sativum","PF02605 [6-155]","PsaL","Photosystem I reaction centre subunit XI"
"4XK8","a","Photosystem I P700 chlorophyll a apoprotein A1","Pisum sativum","PF00223 [40-752]","PsaA_PsaB","Photosystem I psaA/psaB protein"
"4XK8","b","Photosystem I P700 chlorophyll a apoprotein A2","Pisum sativum","PF00223 [8-727]","PsaA_PsaB","Photosystem I psaA/psaB protein"
"4XK8","c","Photosystem I iron-sulfur center","Pisum sativum","PF14697 [9-61]","Fer4_21","4Fe-4S dicluster domain"
"4XK8","d","Uncharacterized protein","Glycine max","PF02531 [78-208]","PsaD","PsaD"
"4XK8","e","Putative uncharacterized protein","Pisum sativum","PF02427 [4-63]","PSI_PsaE","Photosystem I reaction centre subunit IV / PsaE"
"4XK8","f","Photosystem I reaction center subunit III, chloroplastic","Spinacia oleracea","PF02507 [77-226]","PSI_PsaF","Photosystem I reaction centre subunit III"
"4XK8","g","Photosystem I reaction center subunit V, chloroplastic","Spinacia oleracea","PF01241 [3-93]","PSI_PSAK","Photosystem I psaG / psaK"
"4XK8","h","Putative uncharacterized protein","Glycine max","PF03244 [55-144]","PSI_PsaH","Photosystem I reaction centre subunit VI"
"4XK8","i","Photosystem I reaction center subunit VIII","Pisum sativum","PF00796 [4-28]","PSI_8","Photosystem I reaction centre subunit VIII"
"4XK8","j","Photosystem I reaction center subunit IX","Phaseolus vulgaris","PF01701 [1-37]","PSI_PsaJ","Photosystem I reaction centre subunit IX / PsaJ"
"4XK8","k","Photosystem I reaction center subunit X psaK","Pisum sativum","PF01241 [7-78]","PSI_PSAK","Photosystem I psaG / psaK"
"4XK8","l","Putative uncharacterized protein","Pisum sativum","PF02605 [6-155]","PsaL","Photosystem I reaction centre subunit XI"
"4XLD","A","Peroxisome proliferator-activated receptor gamma","Homo sapiens","PF00104 [293-457]","Hormone_recep","Ligand-binding domain of nuclear hormone receptor"
"4XMF","A","Nitrophorin-7","Rhodnius prolixus","PF02087 [5-181]","Nitrophorin","Nitrophorin"
"4XNX","A","Transporter","Drosophila melanogaster","PF00209 [27-581]","SNF","Sodium:neurotransmitter symporter family"
"4XNX","H","Antibody fragment heavy chain","Mus musculus","PF07686 [12-117], PF07654 [127-207]","V-set, C1-set","Immunoglobulin V-set domain, Immunoglobulin C1-set domain"
"4XNX","L","antibody fragment light chain","Mus musculus","PF07686 [6-106], PF07654 [116-201]","V-set, C1-set","Immunoglobulin V-set domain, Immunoglobulin C1-set domain"
"4XO7","A","Aldo-keto reductase family 1 member C2","Homo sapiens","PF00248 [19-300]","Aldo_ket_red","Aldo/keto reductase family"
